SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
-27.4	-213	1000	-980	0	185	0	0.01754386	0.013157895	0.00877193	0	0.004385965	0.00877193	0.00877193	0.013157895	0	0.00877193	0.004385965	0.00877193	0.013157895	0.00877193	0.004385965	0	0	0.013157895	0.004385965	0.004385965	0.013157895	0.004385965	0.00877193	0.00877193	0.00877193	0.00877193	0.01754386	0.004385965	0.004385965	0	0.013157895	0	0	0.004385965	0	0.013157895	0.013157895	0.01754386	0	0.004385965	0	0	0.004385965	0.004385965	0.013157895	0	0.004385965	0.00877193	0.004385965	0.00877193	0.013157895	0.013157895	0.004385965	0.004385965	0.00877193	0.004385965	0.00877193	0.013157895	0	0.00877193	0.00877193	0.00877193	0.013157895	0.013157895	0.004385965	0.01754386	0	0.004385965	0.013157895	0	0.00877193	0.00877193	0.00877193	0.004385965	0	0.00877193	0.01754386	0.013157895	0.00877193	0	0.00877193	0.013157895	0.004385965	0.00877193	0.00877193	0.00877193	0.004385965	0.01754386	0.030701754	0.004385965	0.01754386	0	0.004385965	0	0	0.004385965	0.013157895	0.00877193	0	0.004385965	0.021929825	0.00877193	0.004385965	0	0	0.00877193	0.004385965	0.004385965	0.00877193	0.013157895	0.00877193	0.004385965	0.013157895	0.004385965	0.00877193	0.00877193	0.00877193	0.004385965	0.00877193	0.004385965	0.013157895	0.00877193	0.004385965	0.013157895	0.013157895	0.004385965	0	0.004385965	0	0	0.013157895	0.00877193	0	0.021929825	0.004385965	0	0
-27.3	0	1000	0	0	0	0	0.023255814	0.007751938	0	0.015503876	0.015503876	0.007751938	0.023255814	0	0	0.007751938	0.007751938	0	0	0.015503876	0	0	0.007751938	0	0.023255814	0	0	0.015503876	0.015503876	0.007751938	0	0	0.023255814	0	0	0	0.023255814	0.007751938	0	0.007751938	0	0.007751938	0.007751938	0	0	0	0	0.023255814	0	0.007751938	0.015503876	0	0	0	0.007751938	0.007751938	0.015503876	0.023255814	0	0.007751938	0.007751938	0	0	0	0.007751938	0.023255814	0.015503876	0	0.007751938	0	0.007751938	0	0.015503876	0.007751938	0.007751938	0	0.007751938	0.007751938	0	0	0	0.023255814	0.023255814	0.007751938	0.015503876	0.007751938	0	0.015503876	0.007751938	0	0	0.015503876	0	0.023255814	0.023255814	0	0	0	0.007751938	0	0	0.007751938	0.007751938	0.015503876	0	0	0.015503876	0.015503876	0.015503876	0.015503876	0.007751938	0.007751938	0.007751938	0.007751938	0.015503876	0.007751938	0.023255814	0.015503876	0.007751938	0	0	0	0.015503876	0.023255814	0.007751938	0.015503876	0.007751938	0	0	0.015503876	0.015503876	0	0	0	0	0	0.015503876	0	0.007751938	0.007751938	0.007751938	0	0
-47.1	-883	1000	0	1	0	1	0	0.007142857	0	0	0	0.014285714	0.014285714	0.007142857	0	0.007142857	0	0	0	0.007142857	0	0	0	0.007142857	0.014285714	0	0.028571429	0	0.014285714	0.014285714	0.007142857	0.007142857	0.014285714	0.007142857	0	0.007142857	0.021428571	0	0	0	0	0.007142857	0.021428571	0.014285714	0.007142857	0	0	0.007142857	0	0.007142857	0.014285714	0.007142857	0	0	0	0.007142857	0.007142857	0	0.007142857	0	0.007142857	0	0.007142857	0	0	0.014285714	0	0.014285714	0.035714286	0.021428571	0	0.042857143	0.021428571	0.007142857	0.007142857	0	0	0.028571429	0.035714286	0	0	0.007142857	0	0.021428571	0.014285714	0	0	0	0.007142857	0.007142857	0	0.021428571	0.014285714	0.007142857	0.028571429	0	0.007142857	0	0	0	0.007142857	0	0.021428571	0.007142857	0	0.007142857	0.007142857	0.007142857	0.007142857	0.007142857	0	0.007142857	0	0	0.014285714	0.021428571	0.035714286	0.014285714	0.007142857	0.014285714	0	0.007142857	0	0.021428571	0.007142857	0	0	0	0	0.021428571	0.028571429	0.007142857	0	0	0	0	0	0.007142857	0	0.021428571	0.007142857	0	0
0.9	-144	1000	-1166	0	1417	0	0.025210084	0.050420168	0.016806723	0.016806723	0.025210084	0.008403361	0.008403361	0.025210084	0	0	0.025210084	0.016806723	0.008403361	0	0.016806723	0.008403361	0.025210084	0.016806723	0	0.025210084	0	0.016806723	0	0.016806723	0.008403361	0	0.008403361	0	0.008403361	0	0.016806723	0	0.008403361	0.008403361	0	0	0	0	0	0	0.016806723	0.008403361	0	0	0.016806723	0	0.016806723	0	0	0.008403361	0	0	0.008403361	0	0	0.033613445	0	0	0.033613445	0.008403361	0.008403361	0.008403361	0	0	0	0	0	0.008403361	0.008403361	0	0	0.008403361	0	0	0.008403361	0.008403361	0	0	0.008403361	0	0.016806723	0	0	0.008403361	0	0	0	0.008403361	0.008403361	0.008403361	0	0.008403361	0.008403361	0	0	0	0.016806723	0	0.016806723	0	0.016806723	0.008403361	0	0.016806723	0	0	0	0	0.016806723	0	0.008403361	0	0	0	0	0.008403361	0	0.016806723	0.008403361	0	0.008403361	0.025210084	0	0.008403361	0	0	0.033613445	0.033613445	0.008403361	0	0.008403361	0	0	0.016806723	0	0.025210084	0
-23.8	-390	1000	-2404	1	181	1	0.017094017	0.008547009	0.008547009	0.017094017	0	0	0.034188034	0.017094017	0	0	0	0.017094017	0	0.008547009	0.008547009	0.008547009	0.017094017	0	0.008547009	0	0.008547009	0	0.008547009	0.008547009	0	0.025641026	0.008547009	0.008547009	0	0	0.025641026	0.008547009	0	0.008547009	0.008547009	0	0.017094017	0.025641026	0.008547009	0	0	0	0.017094017	0.008547009	0	0.008547009	0	0.008547009	0	0.017094017	0	0	0.008547009	0	0	0.008547009	0	0.017094017	0.017094017	0.008547009	0.008547009	0	0.008547009	0.017094017	0.008547009	0.025641026	0	0	0	0	0.008547009	0	0.025641026	0	0	0.017094017	0	0	0.008547009	0	0.008547009	0	0	0	0	0	0	0	0	0	0	0	0.017094017	0	0.017094017	0.008547009	0.017094017	0.008547009	0	0	0	0.017094017	0	0	0.017094017	0.008547009	0.017094017	0	0.017094017	0.008547009	0.025641026	0.008547009	0	0	0.025641026	0	0	0.017094017	0	0.008547009	0.017094017	0.008547009	0.017094017	0.008547009	0.017094017	0.017094017	0.017094017	0.025641026	0	0	0.008547009	0	0	0.008547009	0.008547009	0.008547009	0
-30.81	-311	284	-2498	0	10	0	0	0.010309278	0	0.005154639	0.020618557	0.010309278	0.015463918	0.010309278	0	0.005154639	0.005154639	0.005154639	0	0.010309278	0	0	0.010309278	0	0.005154639	0.020618557	0.025773196	0.015463918	0.010309278	0.005154639	0.005154639	0.010309278	0.010309278	0.005154639	0	0	0.025773196	0.005154639	0.005154639	0.010309278	0.010309278	0.005154639	0	0.015463918	0	0	0.005154639	0.010309278	0.010309278	0.005154639	0.005154639	0.010309278	0	0.005154639	0.005154639	0.015463918	0.010309278	0.005154639	0.010309278	0	0.005154639	0.005154639	0	0	0.010309278	0.020618557	0.005154639	0	0.020618557	0.005154639	0.025773196	0.010309278	0	0.005154639	0.020618557	0.005154639	0	0.010309278	0.030927835	0.010309278	0.005154639	0.005154639	0.005154639	0.010309278	0	0.005154639	0.010309278	0	0.005154639	0.005154639	0.005154639	0.005154639	0.015463918	0	0.010309278	0.005154639	0.010309278	0	0.005154639	0	0	0	0.020618557	0.010309278	0.005154639	0.005154639	0	0.015463918	0.005154639	0.015463918	0.005154639	0	0.010309278	0	0.015463918	0.010309278	0.005154639	0	0.005154639	0.015463918	0.005154639	0	0.005154639	0.005154639	0.005154639	0.010309278	0.010309278	0.005154639	0.010309278	0.020618557	0.010309278	0.010309278	0.005154639	0.005154639	0	0.005154639	0.010309278	0.005154639	0	0.015463918	0.010309278	0.005154639	0
-9.2	-829	1000	0	0	0	0	0.02238806	0.014925373	0	0.029850746	0.014925373	0.014925373	0	0	0	0	0	0	0.044776119	0	0.007462687	0.007462687	0.02238806	0	0	0.014925373	0.02238806	0.007462687	0.014925373	0	0	0	0	0	0	0	0.014925373	0.007462687	0	0.007462687	0	0.007462687	0.007462687	0.014925373	0.014925373	0	0.02238806	0	0.014925373	0	0	0.02238806	0.029850746	0.029850746	0	0.007462687	0	0.007462687	0	0.014925373	0	0.02238806	0	0.014925373	0.014925373	0.014925373	0	0	0	0	0.007462687	0.02238806	0	0.02238806	0	0	0.02238806	0	0.029850746	0.007462687	0	0	0.007462687	0	0.007462687	0.014925373	0.007462687	0	0.007462687	0.007462687	0	0.014925373	0	0	0.007462687	0	0	0.007462687	0.014925373	0	0.007462687	0	0.014925373	0	0	0	0.007462687	0	0	0.007462687	0	0.014925373	0.014925373	0	0.007462687	0	0.02238806	0	0.014925373	0.007462687	0.029850746	0	0	0.014925373	0.007462687	0	0.02238806	0.014925373	0	0	0	0	0.02238806	0.02238806	0.007462687	0	0	0	0	0	0	0	0
-10.6	-104	1000	0	1	0	1	0.011235955	0.02247191	0	0.02247191	0.02247191	0.011235955	0	0	0	0	0	0.011235955	0.04494382	0	0	0	0.011235955	0	0.011235955	0.02247191	0.02247191	0	0.02247191	0	0	0	0	0	0	0	0.02247191	0.011235955	0	0	0	0.02247191	0.011235955	0.011235955	0	0	0.02247191	0	0.02247191	0	0	0.011235955	0.04494382	0.033707865	0.011235955	0	0	0.011235955	0	0.011235955	0	0.011235955	0	0.011235955	0.033707865	0	0	0	0	0	0.011235955	0.02247191	0	0.033707865	0	0	0.02247191	0	0.02247191	0	0	0	0.011235955	0	0.011235955	0.02247191	0	0	0	0	0	0.011235955	0	0	0.011235955	0	0	0	0.011235955	0	0.011235955	0	0.011235955	0.011235955	0.011235955	0	0	0.011235955	0	0	0	0.011235955	0.011235955	0	0.011235955	0	0.02247191	0	0	0.011235955	0.02247191	0	0	0.011235955	0.011235955	0	0.033707865	0.02247191	0	0	0	0	0.011235955	0.02247191	0	0.011235955	0	0	0	0	0	0	0
-30.7	-444	1000	0	1	12	1	0.061611374	0.018957346	0.018957346	0.037914692	0.014218009	0.004739336	0.014218009	0.004739336	0.023696682	0.004739336	0	0.004739336	0.018957346	0.004739336	0.023696682	0.009478673	0	0.009478673	0.009478673	0.009478673	0	0.004739336	0.004739336	0.004739336	0.004739336	0.009478673	0.009478673	0	0.009478673	0.004739336	0	0.028436019	0	0	0	0	0.014218009	0.004739336	0	0.004739336	0	0.004739336	0.009478673	0	0.004739336	0.023696682	0.014218009	0.014218009	0	0.004739336	0.009478673	0.009478673	0.009478673	0.009478673	0.009478673	0.018957346	0.004739336	0.004739336	0.018957346	0.009478673	0.004739336	0.004739336	0.004739336	0	0	0.009478673	0.004739336	0.014218009	0	0	0.009478673	0.004739336	0.004739336	0.004739336	0.014218009	0.009478673	0.004739336	0.004739336	0	0.009478673	0	0.004739336	0.004739336	0	0.018957346	0	0	0	0.004739336	0.009478673	0	0.009478673	0.004739336	0	0	0.004739336	0	0	0.004739336	0.009478673	0.033175355	0.009478673	0.004739336	0	0	0	0.018957346	0	0.014218009	0	0.009478673	0.014218009	0	0.004739336	0.004739336	0.004739336	0	0.004739336	0.004739336	0	0.004739336	0.009478673	0	0	0	0.004739336	0.023696682	0.004739336	0.004739336	0	0.014218009	0.014218009	0.004739336	0.018957346	0	0.004739336	0
-8.5	-605	1000	0	0	0	0	0.034883721	0.023255814	0.011627907	0.034883721	0	0	0.011627907	0.046511628	0.023255814	0	0	0.023255814	0.034883721	0	0	0	0	0.011627907	0	0	0.046511628	0	0	0	0.011627907	0	0	0	0.023255814	0	0.023255814	0.011627907	0	0	0.023255814	0	0	0	0	0	0	0	0.011627907	0.011627907	0	0.034883721	0.011627907	0.011627907	0.011627907	0	0.011627907	0.011627907	0.011627907	0.011627907	0.023255814	0	0	0	0.023255814	0.011627907	0	0	0.023255814	0	0.011627907	0	0	0.011627907	0.011627907	0.011627907	0.023255814	0	0.011627907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011627907	0	0	0	0.011627907	0.011627907	0.011627907	0.011627907	0.011627907	0	0.011627907	0	0	0	0.034883721	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023255814	0.011627907	0	0.023255814	0.011627907	0.023255814	0.034883721	0	0	0	0.011627907	0.011627907	0	0.011627907	0.011627907	0.011627907	0
-25	-666	1000	0	0	0	0	0	0	0.017699115	0	0.008849558	0	0	0	0	0.026548673	0	0	0.017699115	0.017699115	0	0	0.008849558	0	0.008849558	0	0.026548673	0	0	0	0	0	0	0	0	0.017699115	0.026548673	0.008849558	0	0.008849558	0.008849558	0	0.017699115	0.017699115	0	0	0.017699115	0	0.017699115	0.008849558	0.017699115	0.026548673	0	0.008849558	0	0	0.026548673	0.008849558	0.008849558	0.008849558	0.008849558	0.008849558	0.017699115	0.008849558	0	0	0	0.008849558	0.017699115	0	0.026548673	0.008849558	0.008849558	0.017699115	0.008849558	0	0	0.03539823	0.044247788	0.03539823	0.017699115	0	0	0.017699115	0	0.008849558	0	0	0.017699115	0	0.008849558	0.026548673	0	0	0.017699115	0	0	0	0	0	0.008849558	0	0.008849558	0.008849558	0.008849558	0	0	0.008849558	0	0	0	0	0	0.008849558	0	0	0.008849558	0.026548673	0.03539823	0	0	0	0	0.008849558	0.008849558	0.008849558	0.008849558	0.008849558	0.008849558	0	0.008849558	0	0.017699115	0	0	0	0	0.017699115	0	0.017699115	0	0	0
-29.21	-8	1000	0	1	0	1	0.037037037	0	0.007407407	0.007407407	0.007407407	0	0.014814815	0	0	0.007407407	0.007407407	0	0	0.007407407	0.02962963	0	0.014814815	0	0.007407407	0.007407407	0	0	0.014814815	0.014814815	0	0	0.007407407	0.014814815	0.007407407	0	0.014814815	0	0.014814815	0.007407407	0	0	0.007407407	0.007407407	0	0.007407407	0	0	0.014814815	0.007407407	0	0.007407407	0.007407407	0	0	0.014814815	0.007407407	0	0.02962963	0.007407407	0.014814815	0.007407407	0.007407407	0.014814815	0.007407407	0.014814815	0	0.007407407	0.007407407	0	0.014814815	0	0.007407407	0.007407407	0.007407407	0.007407407	0.007407407	0	0.014814815	0.007407407	0.014814815	0.007407407	0	0.022222222	0.022222222	0	0.007407407	0	0	0	0.014814815	0.014814815	0	0.014814815	0.037037037	0	0.022222222	0	0.007407407	0	0.007407407	0.007407407	0.007407407	0.007407407	0	0.007407407	0.007407407	0	0	0.014814815	0.007407407	0.007407407	0.007407407	0	0	0.007407407	0.022222222	0.007407407	0	0.007407407	0	0.007407407	0.014814815	0.007407407	0.014814815	0.007407407	0.007407407	0.007407407	0.007407407	0.022222222	0.007407407	0.007407407	0	0.014814815	0	0	0.014814815	0.007407407	0	0.014814815	0	0	0
-17.8	-753	1000	-316	1	0	0	0	0.029411765	0	0.014705882	0	0.029411765	0	0.029411765	0	0	0.014705882	0	0	0.014705882	0.014705882	0	0	0	0.014705882	0	0.058823529	0	0.014705882	0	0	0.014705882	0	0	0.014705882	0	0.029411765	0	0	0	0	0	0	0	0	0.029411765	0.014705882	0	0	0.014705882	0	0	0	0.014705882	0	0.014705882	0.014705882	0.014705882	0.014705882	0	0.014705882	0	0.014705882	0	0.029411765	0.014705882	0.014705882	0	0.014705882	0.014705882	0	0	0.014705882	0	0.014705882	0	0.044117647	0	0	0	0	0	0.014705882	0.014705882	0	0	0.014705882	0	0	0	0	0.014705882	0.014705882	0.014705882	0	0	0	0	0	0	0.014705882	0	0.029411765	0	0	0	0	0	0.014705882	0.029411765	0	0	0.014705882	0	0	0	0	0	0	0.014705882	0	0	0.029411765	0	0	0	0	0	0	0.044117647	0.029411765	0.014705882	0.014705882	0	0	0	0.014705882	0	0	0.014705882	0	0.014705882	0
-13.7	-620	1000	0	0	0	0	0	0.018181818	0.009090909	0	0.036363636	0.018181818	0.009090909	0	0	0.009090909	0	0	0	0	0.027272727	0.009090909	0.018181818	0.018181818	0.009090909	0.009090909	0.009090909	0	0.018181818	0	0.009090909	0.009090909	0.009090909	0	0	0.009090909	0.018181818	0	0.009090909	0	0.009090909	0.009090909	0	0.009090909	0	0	0	0	0.009090909	0.009090909	0.009090909	0.018181818	0	0	0	0.018181818	0.009090909	0	0.045454545	0.009090909	0	0.009090909	0.018181818	0.027272727	0.018181818	0.018181818	0	0.009090909	0	0.009090909	0.018181818	0	0	0.009090909	0.027272727	0	0	0.009090909	0.009090909	0	0.018181818	0.018181818	0.009090909	0.018181818	0	0	0	0.009090909	0.009090909	0	0.036363636	0.018181818	0	0	0	0	0.009090909	0	0	0	0.018181818	0	0	0.018181818	0	0	0.009090909	0.009090909	0	0.009090909	0	0.009090909	0.009090909	0	0.018181818	0	0.009090909	0.009090909	0	0.018181818	0	0	0	0	0	0.009090909	0	0.009090909	0	0.009090909	0	0.018181818	0	0	0	0	0.027272727	0	0	0.027272727	0	0	0
-17.2	-242	1000	0	0	0	0	0.03960396	0.02970297	0.00990099	0.00990099	0.01980198	0.01980198	0	0.02970297	0	0.00990099	0	0	0.00990099	0	0.00990099	0	0	0.01980198	0.00990099	0	0	0.00990099	0.01980198	0	0	0	0.00990099	0	0	0.00990099	0.02970297	0.00990099	0	0	0.00990099	0	0.00990099	0	0	0	0.00990099	0.00990099	0	0	0.00990099	0.00990099	0	0	0	0	0	0	0.00990099	0.00990099	0	0	0	0.00990099	0	0.00990099	0	0.00990099	0.00990099	0.00990099	0.00990099	0	0.01980198	0	0.00990099	0	0	0.00990099	0.01980198	0.00990099	0.02970297	0.02970297	0.01980198	0.00990099	0.01980198	0	0	0.00990099	0	0.00990099	0.00990099	0	0	0	0.02970297	0	0	0	0	0	0.00990099	0	0.00990099	0.02970297	0	0	0.01980198	0.02970297	0	0	0.00990099	0	0	0	0.00990099	0	0.01980198	0.02970297	0	0	0	0	0	0.01980198	0.02970297	0	0	0	0	0	0.00990099	0	0.02970297	0	0	0	0.00990099	0	0	0.02970297	0.00990099	0.00990099	0
-29	0	1000	-246	0	131	1	0.036585366	0.012195122	0.012195122	0.012195122	0.012195122	0.012195122	0	0	0.012195122	0.012195122	0	0	0	0.024390244	0	0	0	0.024390244	0	0.012195122	0.012195122	0.012195122	0	0	0.012195122	0	0	0	0.012195122	0	0.024390244	0.012195122	0	0	0.036585366	0.012195122	0	0	0.012195122	0.024390244	0.024390244	0	0	0	0.036585366	0	0	0.024390244	0	0.036585366	0.012195122	0	0	0	0	0	0.012195122	0	0.012195122	0.012195122	0	0.012195122	0	0	0.024390244	0.012195122	0.012195122	0	0.012195122	0	0	0.012195122	0.024390244	0.012195122	0	0	0	0	0	0.012195122	0.024390244	0	0	0.012195122	0	0	0	0	0	0.012195122	0	0	0.012195122	0	0.024390244	0	0.036585366	0.012195122	0.012195122	0	0.012195122	0	0.012195122	0	0.012195122	0	0.024390244	0.012195122	0.012195122	0	0.012195122	0	0	0	0.012195122	0.012195122	0	0.012195122	0.012195122	0	0.012195122	0.012195122	0	0	0.012195122	0	0	0	0	0	0.012195122	0	0	0	0	0	0
-35.8	-814	1000	-449	1	1482	1	0.015748031	0.007874016	0	0.007874016	0.007874016	0	0.015748031	0	0	0.007874016	0	0	0.007874016	0.015748031	0.007874016	0	0	0.007874016	0.007874016	0.007874016	0.015748031	0.007874016	0.031496063	0	0	0	0.015748031	0.015748031	0	0	0	0	0	0	0.007874016	0.007874016	0.015748031	0.007874016	0	0.015748031	0	0	0	0	0	0.007874016	0.007874016	0.007874016	0	0.007874016	0.031496063	0.007874016	0	0	0.023622047	0.007874016	0	0.015748031	0	0.015748031	0	0.015748031	0.023622047	0.015748031	0.007874016	0	0.015748031	0.007874016	0.015748031	0	0.007874016	0.031496063	0	0.015748031	0.031496063	0.015748031	0.015748031	0.007874016	0.015748031	0	0	0	0.007874016	0.007874016	0.007874016	0	0.007874016	0.015748031	0.007874016	0.007874016	0.007874016	0	0	0	0.007874016	0	0	0.015748031	0	0.007874016	0	0	0.007874016	0.007874016	0	0.015748031	0.007874016	0.007874016	0.015748031	0.007874016	0.015748031	0.015748031	0.007874016	0.007874016	0.007874016	0.007874016	0.015748031	0.023622047	0	0.007874016	0.015748031	0	0.007874016	0	0.007874016	0	0.015748031	0	0	0	0.007874016	0.015748031	0	0	0	0.007874016	0
-75.8	-1000	1000	0	1	0	1	0.021929825	0.00877193	0.00877193	0.013157895	0.004385965	0.01754386	0.004385965	0	0	0.013157895	0	0	0.004385965	0.021929825	0.00877193	0	0	0.00877193	0.004385965	0.004385965	0.00877193	0.00877193	0.035087719	0.004385965	0.004385965	0.004385965	0.013157895	0	0	0	0.00877193	0.004385965	0.004385965	0	0.00877193	0.004385965	0.021929825	0.013157895	0	0	0.004385965	0	0	0.004385965	0.004385965	0.004385965	0	0	0	0.01754386	0.013157895	0.00877193	0.013157895	0	0.00877193	0.00877193	0	0.013157895	0.00877193	0.00877193	0	0.013157895	0.021929825	0.004385965	0.013157895	0.01754386	0.00877193	0	0.00877193	0.004385965	0	0.021929825	0.01754386	0.013157895	0.01754386	0.013157895	0.00877193	0.021929825	0.021929825	0	0	0.013157895	0	0.004385965	0.013157895	0.00877193	0	0.00877193	0.030701754	0.00877193	0.004385965	0	0	0	0.004385965	0.004385965	0.004385965	0.021929825	0	0.004385965	0.013157895	0.004385965	0	0.00877193	0.004385965	0.00877193	0	0.00877193	0.021929825	0.004385965	0.01754386	0.00877193	0.004385965	0.004385965	0	0	0.004385965	0.030701754	0	0.00877193	0.00877193	0.00877193	0.004385965	0.00877193	0.00877193	0.004385965	0.00877193	0	0	0	0.00877193	0.004385965	0.004385965	0.004385965	0	0.004385965	0
-1.4	0	1000	0	0	0	0	0	0	0.026315789	0	0	0	0	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0.026315789	0.026315789	0	0	0.026315789	0	0	0	0	0	0	0	0.026315789	0	0	0	0	0.026315789	0.026315789	0	0.026315789	0	0	0	0	0.026315789	0	0	0	0	0	0.026315789	0	0	0	0	0	0	0	0	0	0.026315789	0.026315789	0.026315789	0	0.026315789	0.052631579	0	0	0.026315789	0	0	0.026315789	0.026315789	0	0.026315789	0.026315789	0	0.026315789	0	0	0	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0.052631579	0	0	0	0.026315789	0	0	0.026315789	0	0	0	0	0.026315789	0.052631579	0.026315789	0.026315789	0	0.026315789	0	0	0	0.026315789	0	0	0	0	0	0.026315789	0	0	0	0	0	0	0	0	0	0	0	0	0
-10.6	-96	1000	0	1	0	1	0	0	0	0	0	0	0.027777778	0.027777778	0	0	0.027777778	0	0	0	0	0	0.027777778	0	0	0	0.027777778	0	0.027777778	0	0	0	0.027777778	0	0	0	0.027777778	0.027777778	0	0	0	0	0	0	0	0	0.027777778	0	0	0	0	0	0.027777778	0	0	0.027777778	0	0	0	0	0	0	0	0	0	0.055555556	0	0.027777778	0	0	0	0	0	0	0	0	0	0.027777778	0.027777778	0	0	0	0	0.027777778	0.027777778	0	0	0	0	0	0	0.027777778	0.027777778	0.027777778	0.055555556	0	0	0	0	0	0	0.027777778	0	0	0	0.027777778	0	0	0	0	0.027777778	0	0.027777778	0	0	0	0.027777778	0	0	0.027777778	0	0	0	0.027777778	0.027777778	0	0.055555556	0	0.027777778	0	0	0	0	0	0	0	0.027777778	0	0	0	0	0	0
0	-137	1000	-131	1	2	1	0.157894737	0.052631579	0.026315789	0.026315789	0.026315789	0.026315789	0	0	0	0	0.052631579	0	0	0.026315789	0	0	0.052631579	0	0	0	0	0	0.026315789	0.026315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026315789	0	0	0	0	0	0.052631579	0.026315789	0	0.026315789	0	0.026315789	0	0	0	0	0	0	0	0.026315789	0	0.026315789	0.026315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026315789	0	0	0	0	0	0	0	0	0.026315789	0	0	0	0	0	0	0	0	0	0	0	0	0.026315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026315789	0	0	0	0	0.026315789	0	0	0	0.026315789	0	0.052631579	0	0	0.052631579	0	0	0	0	0	0	0
-29.24	-844	69	-130	0	0	1	0.005524862	0.016574586	0.022099448	0.016574586	0.011049724	0.022099448	0	0	0.027624309	0.011049724	0.005524862	0.005524862	0.016574586	0.027624309	0.005524862	0	0.011049724	0.011049724	0.005524862	0	0.033149171	0	0.005524862	0	0	0.005524862	0	0	0.005524862	0.011049724	0.005524862	0.011049724	0.005524862	0.027624309	0.005524862	0	0	0.011049724	0.011049724	0.016574586	0.011049724	0.005524862	0.011049724	0	0.016574586	0.011049724	0.005524862	0	0.005524862	0.016574586	0.016574586	0	0	0	0.005524862	0	0.011049724	0.022099448	0.011049724	0	0.016574586	0.005524862	0.016574586	0.005524862	0.005524862	0.011049724	0.016574586	0	0	0	0.027624309	0.011049724	0.005524862	0.005524862	0	0	0	0.005524862	0	0.011049724	0	0.005524862	0	0	0.005524862	0.011049724	0	0	0	0	0	0.011049724	0	0.005524862	0	0.005524862	0.011049724	0.016574586	0.011049724	0	0.022099448	0.011049724	0.011049724	0	0.016574586	0.005524862	0.011049724	0	0	0.005524862	0.011049724	0.005524862	0.005524862	0.005524862	0.005524862	0.011049724	0	0.016574586	0	0.005524862	0	0.005524862	0	0.005524862	0.016574586	0.005524862	0.022099448	0	0	0	0.011049724	0.011049724	0	0.016574586	0	0.005524862	0
